HP:0003725	Firm muscles	肌肉坚硬	#####	#####
HP:0003729	Enteroviral dermatomyositis syndrome	肠道病毒皮肌炎综合征	#####	#####
HP:0003730	EMG: myotonic runs	EMG:强直性表现	通过肌电图（EMG）表现出自发性的，重复的电活动。	Spontaneous, repetitive electrical activity demonstrated by electromyography (EMG).
HP:0003731	Quadriceps muscle weakness	股四头肌无力	股四头肌的无力（即股四头肌的肌肉纤维束）。	Weakness of the quadriceps muscle (that is, of the muscle fasciculus of quadriceps femoris).
HP:0003733	Thigh hypertrophy	大腿肥大	大腿的肌肉肥大。	Muscle hypertrophy affecting the thighs.
HP:0003736	Autophagic vacuoles	自噬空泡	溶酶体液泡通道具有控制细胞内消化大分子的作用，例如蛋白质复合物和细胞器。特征是肌肉组织中自噬小体数量增加。	The lysosomal-vacuolar pathway has a role in the controlled intracellular digestion of macromolecules such as protein complexes and organelles. This feature refers to the presence of an abnormally increased number of autophagic vacuoles in muscle tissue.
HP:0003737	Mitochondrial myopathy	线粒体肌病	一类与线粒体疾病有关的肌病，肌活检可见粗糙的红色肌纤维。	A type of myopathy associated with mitochondrial disease and characterized by findings on biopsy such as ragged red muscle fibers.
HP:0003738	Exercise-induced myalgia	运动诱发的肌肉痛	运动后发生的剧烈肌肉疼痛。	The occurrence of an unusually high amount of muscle pain following exercise.
HP:0003739	Myoclonic spasms	肌阵挛性抽搐	表现为某个肌肉或肌群的突然收缩，引起面、躯干或肢体突然快速的抽动。	Marked by a sudden contraction of a muscle or muscle mass, resulting in sudden, rapid twitching of the face, trunk, or limbs.
HP:0003740	Myotonia with warm-up phenomenon	伴热身现象的肌强直	经过一段时间休息和持续运动停止后出现的肌强直。	Myotonia that occurs after a period of rest and decreases with continuing exercise.
HP:0003741	Congenital muscular dystrophy	先天性肌营养不良	#####	#####
HP:0003743	Genetic anticipation	遗传早现	#####	A mode of inheritance in which the severity of a disorder increases or the age of onset decreases as the disorder is passed from one generation to the next.
HP:0003744	Genetic anticipation with paternal anticipation bias	偏向父系传递的遗传早现	#####	A type of genetic anticipation observed predominantly upon transmission from affected males.
HP:0003745	Sporadic	散发的	#####	Cases of the disease in question occur without a previous family history, i.e., as isolated cases without being transmitted from a parent and without other siblings being affected.
HP:0003749	Pelvic girdle muscle weakness	骨盆带肌无力	骨盆带（也称为臀肢带）肌肉无力，即骨盆周围肌肉肌张力低。	Weakness of the muscles of the pelvic girdle (also known as the hip girdle), that is, lack of strength of the muscles around the pelvis.
HP:0003750	Increased muscle fatiguability	增多的肌肉易疲劳	肌肉组织的异常，增加疲惫状况。	An abnormal, increased fatiguability of the musculature.
HP:0003752	Episodic flaccid weakness	发作性弛缓无力	反复发作的肌无力，一种肌肉变软并产生被动拉伸的瘫痪。	Recurrent episodes of muscle flaccidity, a type of paralysis in which a muscle becomes soft and yields to passive stretching.
HP:0003755	Type 1 fibers relatively smaller than type 2 fibers	1型纤维相对于2型纤维小	1型纤维比2型的纤维更小的肌纤维大小异常。	The presence of abnormal muscle fiber size such that type 1 fibers are smaller than type 2 fibers.
HP:0003756	Skeletal myopathy	骨骼肌病	#####	#####
HP:0003758	Reduced subcutaneous adipose tissue	皮下脂肪组织减少	皮下脂肪组织（FMA：74315）量的异常减少。	The presence of an abnormally reduced amount of `subcutaneous adipose tissue` (FMA:74315).
HP:0003759	Hypoplasia of lymphatic vessels	淋巴管发育不全	淋巴管先天性发育不全。	Congenital underdevelopment of lymph vessels.
HP:0003760	Percussion-induced rapid rolling muscle contractions (PIRC)	扣击引起的快速滚动的肌肉收缩（PIRC）	#####	#####
HP:0003761	Calcinosis	钙质沉着	由于钙沉积在软组织沉积。	Formation of calcium deposits in any soft tissue.
HP:0003762	Uterus didelphys	双子宫	一种子宫畸形，因胚胎发育过程中苗勒管融合失败形成成对的子宫。	A malformation of the `uterus` (FMA:17558) in which the uterus is present as a paired organ as a result of the failure of fusion of the mullerian ducts during embryogenesis.
HP:0003763	Bruxism	磨牙症	磨牙症的特点是磨牙齿包括紧咬下颌，通常在睡眠过程中出现。	Bruxism is characterized by the grinding of the teeth including the clenching of the jaw and typically occur during sleep.
HP:0003764	Nevus	色素痣	色素痣是一种错构瘤，一般局限于皮肤且较为稳定。	A nevus is a type of hamartoma that is a circumscribed stable malformation of the skin.
HP:0003765	Psoriasis	银屑病	一种以片状红斑、表皮增厚且表面覆有易脱落的银白色鳞屑为特征的皮肤疾病。	A skin abnormality characterized by redness and irritation, with thick, red skin that displays flaky, silver-white patches (scales).
HP:0003768	Periodic paralysis	周期性麻痹	肌无力发作。	Episodes of muscle weakness.
HP:0003771	Pulp stones	牙髓钙化	牙髓内多个点状钙化。	Multiple punctate calcifications in the `dental pulp` (FMA:55631).
HP:0003774	Stage 5 chronic kidney disease	慢性肾病5期	肾功能严重衰竭，需要透析或肾移植才能生存，其特征是肾小球滤过率严重降低（小于15毫升/分钟/ 1.73m平方米），还有其他临床表现，包括血清肌酐增加。	A degree of kidney failure severe enough to require dialysis or kidney transplantation for survival characterized by a severe reduction in glomerular filtration rate (less than 15 ml/min/1.73 m2) and other manifestations including increased serum creatinine.
HP:0003777	Pili torti	卷发	Pili（来自拉丁语pilus，毛发）torti（来自拉丁语tortus，卷曲）是指显微镜下可看到的短的、脆的、卷曲的毛发。	Pili (from Latin pilus, hair) torti (from Latin tortus, twisted) refers to short and brittle hairs that appear flattened and twisted when viewed through a microscope.
HP:0003778	Short mandibular rami	下颌支短	下颌骨支异常短小。	The presence of an abnormally short ` mandibular rami `
HP:0003779	Antegonial notching of mandible	下颌骨前角切迹	#####	#####
HP:0003781	Excessive salivation	唾液分泌过多	#####	#####
HP:0003782	Eunuchoid habitus	类无睾者习性	体型是高大，苗条和体重过轻，有很长的腿和臂（即，臂展超过5厘米以上）。	A body habitus that is tall, slim and underweight, with long legs and long arms (i.e., arm span exceeds height by 5 cm or more).
HP:0003783	Externally rotated/abducted legs	腿外旋	#####	#####
HP:0003784	Type 1 collagen overmodification	Ⅰ型胶原过度修饰	#####	#####
HP:0003785	Decreased CSF homovanillic acid (HVA)	脑脊液高香草酸（HVA）降低	脑脊液中高香草酸（HVA）的浓度降低。 HVA是多巴胺的代谢产物。	Decreased concentration of homovanillic acid (HVA) in the cerebrospinal fluid. HVA is a metabolite of dopamine.
HP:0003787	Type 1 and type 2 muscle fiber minicore regions	1型和2型肌纤维的微小轴空	1型和2型肌纤维多个小区域的肌节混乱和缺乏氧化活性（即微核）。	Multiple small zones of sarcomeric disorganization and lack of oxidative activity (known as minicores) in type 1 and type 2 muscle fibers.
HP:0003789	Minicore (multicore) myopathy	小轴空（多轴空）肌病	肌纤维出现多个小区域（微核）肌节解体并缺乏氧化活性。	Multiple small zones of sarcomeric disorganization and lack of oxidative activity (known as minicores) in muscle fibers.
HP:0003791	Deposits immunoreactive to beta-amyloid protein	β-淀粉样蛋白免疫反应性沉积	#####	#####
HP:0003795	Short middle phalanx of toe	中节趾骨短	中节趾骨（FMA:75829）发育不全（缩短）。	Developmental hypoplasia (shortening) of `middle phalanx of toe` (FMA:75829).
HP:0003796	Irregular iliac crest	髂嵴不规则	不规则的髂嵴（髂骨翼上缘）。	Irregularity of the iliac crest, which is the superior border of the wing of the ilium.
HP:0003797	Limb-girdle muscle atrophy	肢带肌萎缩	肌萎缩累及肢带的肌肉。	Muscular atrophy affecting the muscles of the limb girdle.
HP:0003798	Nemaline bodies	杆状体	杆棒状线样体是一种异常小体，常发生于骨骼肌纤维。这种杆棒状结构可通过肌组织活检后病理光镜下或电镜下观察，表现为肌原纤维“Z”形或无规则形（常为肌小节缺乏区域），或发生于肌纤维膜或肌纤维内的大片成簇结构。	Nemaline rods are abnormal bodies that can occur in skeletal muscle fibers. The rods can be observed on histological analysis of muscle biopsy tissue or upon electron microscopy, where they appear either as extensions of sarcomeric Z-lines, in random array without obvious attachment to Z-lines (often in areas devoid of sarcomeres) or in large clusters localized at the sarcolemma or intermyofibrillar spaces.
HP:0003799	Marked delay in bone age	骨龄显著延迟	#####	#####
HP:0003800	Muscle abnormality related to mitochondrial dysfunction	线粒体功能障碍引起的肌异常	#####	#####
HP:0003803	Type 1 muscle fiber predominance	1型肌纤维优势	I型肌肉纤维的异常优势（在一般情况下，该功能只能在肌肉活组织检查观察到的）。	An abnormal predominance of type I muscle fibers (in general, this feature can only be observed on muscle biopsy).
HP:0003805	Rimmed vacuoles	镶边空泡	肌纤维膜存在异常细胞液泡（膜旁细胞器）。在组织染色与HE染色，镶边空泡是爆米花样有密集蓝色边缘的清亮空泡。液泡形成与细胞质和核内偶尔出现的嗜酸性夹杂物有关。	Presence of abnormal vacuoles (membrane-bound organelles) in the sarcolemma. On histological staining with hematoxylin and eosin, rimmed vacuoles are popcorn-like clear vacuoles with a densely blue rim. The vacuoles are often associated with cytoplasmic and occasionally intranuclear eosinophilic inclusions.
HP:0003808	Abnormal muscle tone	肌张力异常	人体组织尤其是肌肉平衡张力的异常状态。	The abnormal state of balanced tension in the tissues of the body, especially the muscles.
HP:0003809	Nearly complete absence of metabolically active adipose tissue (subcutaneous, intraabdominal, intrathoracic)	有代谢活性的脂肪组织（皮下、腹腔内或胸腔内）几乎完全缺如	#####	#####
HP:0003810	Late-onset distal muscle weakness	晚发远端肌无力	#####	#####
HP:0003811	Neonatal death	新生儿期夭折	#####	Death within the first 28 days of life.
HP:0003812	Phenotypic variability	表型多样性	#####	A variability of phenotypic features.
HP:0003819	Death in childhood	儿童期死亡	#####	Death in during childhood, defined here as between the ages of 2 and 10 years.
HP:0003826	Stillbirth	死胎	#####	Death of the fetus in utero after at least 20 weeks of gestation.
HP:0003828	Variable expressivity	表现度差异	#####	A variable severity of phenotypic features.
HP:0003829	Incomplete penetrance	外显不全	#####	A situation in which mutation carriers do not show clinically evident phenotypic abnormalities.
HP:0003831	Age-dependent penetrance	年龄相关性的外显率	#####	A situation in which phenotypic abnormalities become evident with age.
HP:0003832	Abnormality of the tibial plateaux	胫骨平台异常	#####	#####
HP:0003833	Laterally deficient tibial plateaux	胫骨平台外侧缺陷	#####	#####
HP:0003834	Shoulder dislocation	肩关节脱位	肱骨相对于肩关节的其他骨错位。注意，半脱位是局部错位。	A displacement or misalignment of the humerus with respect to the other bones of the should joint. Note that a subluxation is a partial dislocation.
HP:0003835	Shoulder subluxation	肩关节半脱位	肩关节的部分脱位。	A partial dislocation of the shoulder joint.
HP:0003836	Stippled calcification of the shoulder	肩部点状钙化	#####	#####
HP:0003837	Soft-tissue ossification around the shoulders	肩周软组织骨化	肩部周围软组织形成钙化组织。	Formation of calcified tissue in the soft tissues surrounding the shoulder.
HP:0003839	Abnormality involving the epiphyses of the upper limbs	上肢骨骺异常	上肢相关骨骼的骨骺结构或形态异常。	This term means any abnormal structure or form of the end of bones appertain to upper limbs.
HP:0003840	Delayed upper limb epiphyseal ossification	上肢骨骺骨化延迟	一个或多个长骨上肢在`骨骺`形成和成熟过程延迟（FMA:24012）。	A delay in the process of formation and maturation of the `epiphysis` (FMA:24012) of one or more long bones of the upper limbs.
HP:0003841	Fragmented epiphyses of the upper limbs	上肢骨骺碎裂	#####	#####
HP:0003842	Irregular epiphyses of the upper limbs	上肢不规则骨骺	#####	#####
HP:0003843	Round epiphyses of the upper limbs	上肢圆形骨骺	#####	#####
HP:0003844	Small epiphyses of the upper limbs	上肢小骨骺	#####	#####
HP:0003846	Wide epiphyseal plates of the upper limbs	上肢骨骺板增宽	#####	#####
HP:0003848	Cupped metaphyses of the upper limbs	上肢杯状干骺端	#####	#####
HP:0003849	Flared metaphyses of the upper limbs	上肢骨喇叭状干骺端	#####	#####
HP:0003850	Irregular metaphyses of the upper limbs	上肢不规则干骺端	#####	#####
HP:0003851	Lytic defects in metaphyses of the upper limbs	上肢干骺端溶骨缺陷	#####	#####
HP:0003852	Normal density transverse bands in metaphyses of the upper limbs	上肢干骺端正常密度横带	#####	#####
HP:0003853	Sclerosis with transverse striations in metaphyses of the upper limbs	上肢干骺端横条纹硬化	#####	#####
HP:0003854	Sclerosis of metaphyses of the upper limbs	上肢干骺端硬化	#####	#####
HP:0003855	Spurred metaphyses of the upper limbs	上肢干骺端骨刺	#####	#####
HP:0003856	Upper limb metaphyseal widening	上肢干骺端增宽	手臂干骺端的宽度增加。	Increased width (breadth) of metaphyses of the arms.
HP:0003858	Cortical diaphyseal irregularity of the upper limbs	上肢骨干皮质不规则	#####	#####
HP:0003859	Cortical diaphyseal thickening of the upper limbs	上肢骨干皮质增厚	#####	#####
HP:0003860	Diaphyseal sclerosis of the upper limbs	上肢骨干硬化	上肢一处或多处骨干骨密度增加。硬化为经X射线检查不透明度增加的区域。	An elevation in bone density in one or more diaphyses of the arms. Sclerosis is normally detected on a radiograph as an area of increased opacity.
HP:0003861	Broad diaphyses of the upper limbs	上肢骨干变宽	#####	#####
HP:0003862	Absent humerus	肱骨缺如	肱骨先天性发育障碍导致肱骨缺如。	Missing humerus bone associated with congenital failure of development.
HP:0003863	Angulated humerus	成角肱骨	#####	#####
HP:0003864	Bifid humerus	肱骨骨裂	肱骨发生骨裂。	Clefting affecting the humerus.
HP:0003865	Bowed humerus	肱骨弯曲	肱骨（FMA:13303）弯曲或曲度异常。	A bending or abnormal curvature of the `humerus` (FMA:13303).
HP:0003866	Coarse trabeculae (humeral)	粗小梁（肱骨）	#####	#####
HP:0003867	Cortical irregularity (humeral)	骨皮质不规则（肱骨）	#####	#####
HP:0003868	Cortical thickening (humeral)	骨皮质增厚（肱骨）	#####	#####
HP:0003869	Cortical thinning (humeral)	骨皮质变薄（肱骨）	#####	#####
HP:0003870	Crumpled humerus	肱骨皱缩	#####	#####
HP:0003871	Deformed humerus	肱骨变形	#####	#####
HP:0003872	Exostoses (humeral)	外生骨疣（肱骨）	#####	#####
HP:0003874	Humerus varus	肱骨内翻	#####	#####
HP:0003875	Lytic defects (humeral)	溶骨缺陷（肱骨）	#####	#####
HP:0003876	Osteoporotic humerus	肱骨骨质疏松	#####	#####
HP:0003877	Oval transradiancy (humeral)	椭圆形放射线（肱骨）	#####	#####
HP:0003878	Periosteal new bone (humeral)	骨膜新骨（肱骨）	#####	#####
HP:0003879	Pseudarthrosis (humeral)	假关节（肱骨）	#####	#####
HP:0003880	Sclerotic foci of the humerus	肱骨硬化灶	#####	#####
HP:0003881	Humeral sclerosis	肱骨硬化	#####	#####
HP:0003882	Slender humerus	肱骨修长	肱骨（FMA:13303）直径减小。	Reduction in diameter of the `humerus` (FMA:13303).
HP:0003883	Tapered humerus	锥形肱骨	#####	#####
HP:0003884	Triangular humerus	三角形肱骨	#####	#####
HP:0003885	Undermodeled humerus	未成形肱骨	#####	#####
HP:0003886	Wide humerus	宽肱骨	#####	#####
HP:0003887	Abnormality of the humeral heads	肱骨头异常	#####	#####
HP:0003888	Flattened humeral heads	肱骨头扁平	#####	#####
HP:0003889	Abnormality of the deltoid tuberosities	三角肌粗隆异常	#####	#####
HP:0003890	Prominent deltoid tuberosities	三角肌粗隆凸起	#####	#####
HP:0003891	Abnormality of the humeral epiphysis	肱骨骨骺异常	肱骨骨骺的异常。	An anomaly of the `humeral epiphysis` (FMA:32825).
HP:0003892	Absent humeral epiphyseal ossification	肱骨骨骺骨化缺如	肱骨骨骺骨形成缺如。	Lack of formation of bone in the epiphysis of the humerus.
HP:0003893	Advanced ossification of the humeral epiphysis	肱骨骨骺骨化过早	肱骨骨骺（FMA:32825）早于正常年龄发生骨化。	Ossification of the `humeral epiphysis` (FMA:32825) at an earlier age than normal.
HP:0003894	Delayed humeral epiphyseal ossification	肱骨头骨骺骨化延迟	肱骨骨骺（FMA:32825）形成和成熟过程发生延迟。	A delay in the process of formation and maturation of the `humeral epiphysis` (FMA:32825).
HP:0003895	Flattened humeral epiphyses	肱骨骨骺扁平	#####	#####
HP:0003896	Irregular humeral epiphyses	肱骨骨骺不规则	#####	#####
HP:0003897	Irregular ossification of the humeral epiphyses	肱骨骨骺不规则骨化	#####	#####
HP:0003898	Large humeral epiphyses	大肱骨骨骺	#####	#####
HP:0003899	Round humeral epiphyses	圆形肱骨骨骺	#####	#####
HP:0003900	Small humeral epiphyses	小肱骨骨骺	#####	#####
HP:0003901	Stippled calcification of the humeral epiphyses	肱骨骨骺点状钙化	#####	#####
HP:0003902	Epiphyseal stippling of the humerus	肱骨骨骺点状钙化	肱骨骨骺（FMA:32825）存在点状异常（有斑点，斑点等）钙化。	The presence of abnormal punctate (speckled, dot-like) calcifications in the `humeral epiphysis` (FMA:32825).
HP:0003903	Broad humeral epiphyses	宽肱骨骨骺	肱骨骨骺（FMA:32825）的宽度增加。	Increased width of the `humeral epiphysis` (FMA:32825).
HP:0003904	Wide epiphyses of the upper limbs	上肢骨骺增宽	#####	#####
HP:0003905	Abnormality of the humeral epiphyseal plate	肱骨骺板异常	#####	#####
HP:0003906	Broad humeral epiphyseal plate	宽肱骨骺板	肱骨骨骺生长板的宽度增加。	Increased width of the humeral epiphyseal growth plate.
HP:0003907	Abnormality of the humeral metaphyses	肱骨干骺端异常	#####	#####
HP:0003908	Corner spurs (humeral metaphyses)	端角骨刺（肱骨干骺端）	#####	#####
HP:0003909	Cortical subperiosteal resorption (humeral metaphyses)	骨皮质骨膜下再吸收（肱骨干骺端）	#####	#####
HP:0003910	Enlarged humeral metaphyses	肱骨干骺端膨大	#####	#####
HP:0003911	Flared humeral metaphysis	喇叭状肱骨干骺端	`肱骨干骺端`（FMA:32830）呈现喇叭状（宽度增加，呈现分叉外观）。	Flaring (increase of width with a splayed appearance) of the `humeral metaphysis` (FMA:32830).
HP:0003912	Frayed humeral metaphyses	肱骨干骺端磨损	#####	#####
HP:0003913	Irregular humeral metaphyses	不规则肱骨干骺端	#####	#####
HP:0003914	Irregular ossification of humeral metaphyses	肱骨干骺端不规则骨化	#####	#####
HP:0003915	Lytic defects of the humeral metaphsis	肱骨干骺端溶骨缺陷	#####	#####
HP:0003916	Normal-density transverse bands (humerus)	正常密度横带（肱骨）	#####	#####
HP:0003917	Pointed humeral metaphysis	肱骨干骺端突出	#####	#####
HP:0003918	Sclerotic humeral metaphysis	肱骨干骺端硬化	#####	#####
HP:0003919	Sclerotic humeral metaphysis with longitudinal striations	肱骨干骺端硬化并有纵纹	#####	#####
HP:0003920	Sloping humeral metaphysis	肱骨干骺端倾斜	#####	#####
HP:0003921	Laterally sloping humeral metaphysis	肱骨干骺端横向倾斜	#####	#####
HP:0003922	Spurred humeral metaphysis	肱骨干骺端骨刺	#####	#####
HP:0003923	Square humeral metaphysis	肱骨方形干骺端	#####	#####
HP:0003924	Stippled calcification of humeral metaphysis	肱骨干骺端点状钙化	#####	#####
HP:0003926	Abnormality of the humeral diaphysis	肱骨骨干异常	肱骨骨干的异常。	An anomaly of the `humeral diaphysis` (FMA:13305).
HP:0003927	Cortical irregularity of humeral diaphysis	肱骨骨干不规则皮质	肱骨骨干（轴）的皮质表面不规则。	An abnormal irregularity of the cortical surface of the diaphysis (shaft) of the humerus.
HP:0003928	Cortical thickening of humeral diaphysis	肱骨骨干皮质增厚	#####	#####
HP:0003929	Ground glass opacity of humeral diaphysis	肱骨骨干磨砂玻璃样观	#####	#####
HP:0003930	Lytic defects of humeral diaphysis	肱骨骨干溶骨缺陷	#####	#####
HP:0003931	Periosteal new bone (humeral diaphysis)	骨膜新骨（肱骨骨干）	#####	#####
HP:0003932	Sclerotic foci of humeral diaphysis	肱骨骨干硬化灶	#####	#####
HP:0003933	Sclerosis of humeral diaphysis	肱骨骨干硬化	#####	#####
HP:0003934	Slender humeral diaphysis	长肱骨骨干	#####	#####
HP:0003935	Wide humeral diaphysis	肱骨宽骨干	肱骨骨干的宽度增加。	Increased width of the `humeral diaphysis` (FMA:13305).
HP:0003938	Synostosis involving the elbow	累及肘部的骨性融合	#####	#####
HP:0003939	Humeroulnar synostosis	肱尺骨性融合	尺骨与肱骨之间的一种异常的骨愈合（融合）。	An abnormal osseous union (fusion) between the ulna and the humerus.
HP:0003940	Osteoarthritis of the elbow	肘关节骨性关节炎	#####	#####
HP:0003941	Stippled calcification of the elbow	肘关节点状钙化	#####	#####
HP:0003942	Synovial chondromatosis of the elbow	肘关节滑膜软骨瘤病	#####	#####
HP:0003943	Abnormality of the joint spaces of the elbow	肘关节关节间隙异常	#####	#####
HP:0003944	Narrow joint spaces of the elbow	肘关节腔狭窄	#####	#####
HP:0003945	Irregular articular surfaces of the elbow joints	肘关节不规则关节面	#####	#####
HP:0003946	Abnormality of the epiphyses of the elbow	肘部骨骺异常	#####	#####
HP:0003947	Delayed elbow epiphyseal ossification	肘关节骨骺骨化延迟	形成肘关节的一块或多块长骨的骨骺（FMA:24012）形成和成熟延迟。	A delay in the process of formation and maturation of the `epiphysis` (FMA:24012) of one or more long bones that are part of the elbow.
HP:0003948	Irregular epiphyses of the elbow	肘关节不规则骨骺	#####	#####
HP:0003949	Abnormality of the elbow metaphyses	肘关节干骺端异常	#####	#####
HP:0003950	Flared metaphyses (elbow)	喇叭状干骺端（肘）	#####	#####
HP:0003951	Irregular metaphyses (elbow)	（肘部）不规则干骺端	#####	#####
HP:0003952	Sclerotic foci of metaphyses of the elbow	肘关节干骺端硬化灶	#####	#####
HP:0003953	Absent forearm bone	前臂骨缺如	一种先天性发育缺陷，一块或多块前臂的骨骼缺如。	Absence of one or more forearm bones associated with congenital failure of development.
HP:0003954	Angulated forearm bones	前臂骨弯曲	#####	#####
HP:0003955	Bone-in-a-bone appearance (forearm)	（前臂）骨中骨外观	#####	#####
HP:0003956	Bowed forearm bones	前臂骨弯曲	桡骨（:FMA:23463）或尺骨（FMA:23466）或两者弯曲或曲度异常。	A bending or abnormal curvature affecting either the `radius` (:FMA:23463), the `ulna`(FMA:23466), or both.
HP:0003957	Cortical thickening of the forearm bones	前臂骨皮质增厚	#####	#####
HP:0003958	Cross-fusion of the forearm bones	前臂骨交叉融合	#####	#####
HP:0003959	Deformed forearm bones	前臂骨变形	#####	#####
HP:0003960	Exostoses of the forearm bones	前臂骨外生骨疣	#####	#####
HP:0003961	Fractured forearm bones	骨折后前臂骨	#####	#####
HP:0003963	Lytic defects of the forearm bones	前臂骨溶骨缺陷	#####	#####
HP:0003964	Osteoporotic forearm bones	前臂骨骨质疏松	#####	#####
HP:0003965	Pseudarthrosis of the forearm bones	前臂骨假性关节	#####	#####
HP:0003966	Sclerotic foci in forearm bones	前臂骨骼硬化灶	#####	#####
HP:0003967	Sclerotic forearm bones	前臂骨硬化	#####	#####
HP:0003969	Slender forearm bones	长前臂骨	#####	#####
HP:0003970	Undermodelled forearm bones	未成形的前臂骨骼	#####	#####
HP:0003971	Broad forearm bones	宽前臂骨	前臂骨（FMA:71199）宽度异常。	Abnormally wide bone of the `skeleton of forearm` (FMA:71199).
HP:0003973	Wide radioulnar joints	尺桡关节增宽	#####	#####
HP:0003974	Absent radius	桡骨缺如	先天性发育缺陷导致桡骨缺如。	Missing radius bone associated with congenital failure of development.
HP:0003975	Chevron-shaped/cone-shaped radius	圆锥形桡骨	#####	#####
HP:0003976	Constricted radius	桡骨收缩	#####	#####
HP:0003977	Deformed radius	桡骨变形	#####	#####
HP:0003978	Fractured radius	骨折后的桡骨	#####	#####
HP:0003979	Lytic defects of the radius	桡骨溶骨缺陷	#####	#####
HP:0003980	Pseudarthrosis of the radius	桡骨假关节	#####	#####
HP:0003981	Broad radius	宽桡骨	桡骨宽度增加（FMA:23463）。	Increased width of the `radius` (FMA:23463).
HP:0003982	Absent ulna	尺骨缺如	先天性发育缺陷导致尺骨缺如	Missing ulna bone associated with congenital failure of development.
HP:0003984	Posteriorly dislocated ulna	继发尺骨脱位	#####	#####
HP:0003985	Exostoses of the ulna	尺骨外生骨疣	#####	#####
HP:0003986	Exostoses of the radius	桡骨外生骨疣	#####	#####
HP:0003987	Fractured ulna	骨折后的尺骨	#####	#####
HP:0003988	Long ulna	长尺骨	尺骨的长度增加。	Increased length of the ulna.
HP:0003989	Notched ulna	锯齿状尺骨	#####	#####
HP:0003990	Pointed ulna	尖尺骨	#####	#####
HP:0003991	Osteosclerosis of the ulna	尺骨骨硬化	尺骨的骨硬化（密度增加与骨量增加有关）。	Osteosclerosis (increased density related to increased bone mass) of the ulna.
HP:0003992	Slender ulna	长尺骨	尺骨（FMA:23466）直径减小。	Reduction in diameter of the ??ulna` (FMA:23466).
HP:0003993	Broad ulna	宽尺骨	尺骨（FMA:23466）宽度增加。	Increased width of the `ulna` (FMA:23466).
HP:0003994	Dislocated wrist	手腕脱臼	#####	#####
HP:0003995	Abnormality of the radial head	桡骨小头异常	#####	#####
HP:0003996	Flattened radial head	桡骨小头扁平	#####	#####
HP:0003997	Hypoplastic radial head	桡骨发育低下	#####	#####
HP:0003998	Constricted radial neck	桡骨颈紧缩	#####	#####
HP:0003999	Abnormality of radial epiphyses	桡骨骺异常	桡骨骨骺的结构或形态异常。	This term means any abnormal structure or form of the end of radial bone.
HP:0004000	Chevron-shaped/cone-shaped radial epiphyses	V形/圆锥形桡骨骨骺	#####	#####
HP:0004001	Medially deficient radial epiphyses	桡骨骨骺中位缺陷	#####	#####
HP:0004002	Flattened radial epiphyses	桡骨骨骺扁平	#####	#####
HP:0004003	Medially flattened radial epiphyses	骨骺桡骨中位扁平	#####	#####
HP:0004004	Irregular radial epiphyses	桡骨骨骺不规则	#####	#####
HP:0004005	Large radial epiphyses	桡骨骨骺较大	#####	#####
HP:0004006	Round radial epiphyses	圆形桡骨骺	#####	#####
HP:0004007	Sclerotic radial epiphyses	桡骨骺硬化	#####	#####
HP:0004008	Sloping radial epiphyses	桡骨骺倾斜	#####	#####
HP:0004009	Medially sloping radial epiphyses	桡骨骨骺中位倾斜	#####	#####
HP:0004010	Small radial epiphyses	桡骨骨骺小	#####	#####
HP:0004012	Premature fusion of the radial epiphyseal plates	桡骨骺板过早融合	桡骨骨骺板过早融合。骺板位于长骨的远端和近端，过早融合将会影响桡骨的生长，抑制或至少扰乱骨骼的正常生长和发育。	A premature fusion of the epiphyseal plates of the radius. Epiphyseal plates are located at the distal and proximal ends of the long bones, in this case of the radius and premature fusion will have an effect on the growth of the radial bone, inhibiting or at least disturbing the normal growth and development of the bone.
HP:0004013	Medially fused radial epiphyseal plates	桡骨骺板中部融合	#####	#####
HP:0004014	Broad radial epiphyseal plate	桡骨骺板变宽	桡骨骨骺生长板的宽度异常增加。	Abnormal increase in width of the epiphyseal growth plate of the radius.
HP:0004015	Abnormality of radial metaphyses	桡骨干骺端异常	桡骨的干和骺之间的生长部位结构或形态异常。	Any Abnormal structure or form of the growing part of radial bone between the diaphysis and the epiphysis.
HP:0004016	Cupped radial metaphyses	杯状桡骨干骺端	#####	#####
HP:0004017	Exostoses of the radial metaphysis	桡骨干骺端外生骨疣	#####	#####
HP:0004018	Flared radial metaphyses	桡骨喇叭状干骺端	#####	#####
HP:0004019	Irregular radial metaphysis	桡骨干骺端不规则	#####	#####
HP:0004020	Irregular ossification of the radial metaphysis	桡骨干骺端不规则骨化	#####	#####
HP:0004021	Lytic defects of radial metaphysis	桡骨干骺端裂解缺陷	#####	#####
HP:0004022	Sclerotic radial metaphysis with longitudinal striations	桡骨干骺端硬化有纵纹	#####	#####
HP:0004023	Sloping radial metaphysis	桡骨干骺端倾斜	#####	#####
HP:0004024	Medially sloping radial metaphysis	桡骨干骺端中位倾斜	#####	#####
HP:0004025	Spurred radial metaphysis	桡骨干骺端骨刺	#####	#####
HP:0004026	Broad radial metaphysis	桡骨干骺端变宽	`桡骨干骨后端`的（FMA:33789）的宽度（宽度）增加。	Increase in width (breadth) of the `radial metaphysis` (FMA:33789).
HP:0004027	Abnormality of radial diaphysis	桡骨干异常	桡骨骨干的结构或形态异常。	Any Abnormal structure or form of the main section of  radial bone.
HP:0004028	Spurs of radial diaphysis	桡骨干骨突	#####	#####
